type,predict_time,exit_time,predict_confidence,long_short,desc,trade_entry_price,make_price,risk_price,trade_exit_price,net_pts,max_drawdown, ext_signal, elapsed_seconds
Trade,2023-01-04 17:51:05.032000+00:00,2023-01-04 17:51:54.505271+00:00,0.716,Long,FullLossRisk,385.335,386.03499999999997,385.03499999999997,385.03,-0.3050000000000068,0,1,49
Trade,2023-01-04 17:51:09.002000+00:00,2023-01-04 17:52:39.430827+00:00,0.622,Long,FullLossRisk,385.29,385.99,384.99,384.99,-0.30000000000001137,0,1,90
Trade,2023-01-04 17:53:20.038000+00:00,2023-01-04 17:57:25.945335+00:00,0.671,Long,FullLossRisk,384.99,385.69,384.69,384.69,-0.30000000000001137,0,1,246
Trade,2023-01-04 17:53:25.443000+00:00,2023-01-04 17:56:22.559448+00:00,0.602,Long,FullLossRisk,385.02,385.71999999999997,384.71999999999997,384.71,-0.3100000000000023,0,1,177
Trade,2023-01-04 17:56:06.120000+00:00,2023-01-04 17:58:01.471150+00:00,0.630,Long,FullLossRisk,384.8,385.5,384.5,384.5,-0.30000000000001137,0,1,115
Trade,2023-01-04 17:56:14.820000+00:00,2023-01-04 17:58:01.471150+00:00,0.685,Long,FullLossRisk,384.825,385.525,384.525,384.5,-0.32499999999998863,0,1,107
Trade,2023-01-04 17:56:48.062000+00:00,2023-01-04 17:58:01.471150+00:00,0.694,Long,FullLossRisk,384.82,385.52,384.52,384.5,-0.3199999999999932,0,1,73
Trade,2023-01-04 18:00:54.086000+00:00,2023-01-04 18:01:59.837953+00:00,0.694,Long,FullLossRisk,384.21,384.90999999999997,383.90999999999997,383.9,-0.3100000000000023,0,1,66
Trade,2023-01-04 18:14:57.491000+00:00,2023-01-04 18:21:57.299037+00:00,0.693,Long,PartialWinTime,384.54,385.24,384.24,385.045,0.5049999999999955,-0.05000000000001137,1,420
Trade,2023-01-04 18:15:14.771000+00:00,2023-01-04 18:22:14.474290+00:00,0.665,Long,PartialWinTime,384.49,385.19,384.19,384.95,0.45999999999997954,0,1,420
Trade,2023-01-04 18:34:32.165000+00:00,2023-01-04 18:41:31.714854+00:00,0.642,Long,PartialWinTime,384.97,385.67,384.67,385.15,0.17999999999994998,-0.025000000000034106,1,420
Trade,2023-01-04 18:34:42.026000+00:00,2023-01-04 18:41:41.796854+00:00,0.667,Long,PartialWinTime,385.04,385.74,384.74,385.12,0.07999999999998408,-0.09500000000002728,1,420
Trade,2023-01-04 18:34:48.066000+00:00,2023-01-04 18:41:47.272328+00:00,0.640,Long,PartialWinTime,385.03,385.72999999999996,384.72999999999996,385.08,0.05000000000001137,-0.08499999999997954,1,419
Trade,2023-01-04 18:35:10.276000+00:00,2023-01-04 18:42:10.001435+00:00,0.719,Long,PartialLossTime,384.97,385.67,384.67,384.93,-0.040000000000020464,0,1,420
Trade,2023-01-04 18:36:05.189000+00:00,2023-01-04 18:43:03.745563+00:00,0.641,Long,PartialWinTime,385.03,385.72999999999996,384.72999999999996,385.04,0.010000000000047748,-0.1099999999999568,1,419
Trade,2023-01-04 18:37:03.091000+00:00,2023-01-04 18:43:59.014008+00:00,0.617,Long,PartialLossTime,385.185,385.885,384.885,384.985,-0.19999999999998863,0,1,416
Trade,2023-01-04 18:51:39.076000+00:00,2023-01-04 18:55:56.346656+00:00,0.685,Long,FullLossRisk,384.845,385.545,384.545,384.54,-0.3050000000000068,0,1,257
Trade,2023-01-04 18:51:46.544000+00:00,2023-01-04 18:55:45.475633+00:00,0.769,Long,FullLossRisk,384.85,385.55,384.55,384.55,-0.30000000000001137,0,1,239
Trade,2023-01-04 18:52:51.636000+00:00,2023-01-04 18:55:45.475633+00:00,0.751,Long,FullLossRisk,384.85,385.55,384.55,384.55,-0.30000000000001137,0,1,174
Trade,2023-01-04 18:53:38.088000+00:00,2023-01-04 18:55:57.622133+00:00,0.857,Long,FullLossRisk,384.84,385.53999999999996,384.53999999999996,384.53,-0.3100000000000023,0,1,140
Trade,2023-01-04 18:53:49.753000+00:00,2023-01-04 18:55:57.622133+00:00,0.853,Long,FullLossRisk,384.84,385.53999999999996,384.53999999999996,384.53,-0.3100000000000023,0,1,128
Trade,2023-01-04 18:53:55.684000+00:00,2023-01-04 18:55:45.475633+00:00,0.785,Long,FullLossRisk,384.85,385.55,384.55,384.55,-0.30000000000001137,0,1,110
Trade,2023-01-04 18:54:03.990000+00:00,2023-01-04 18:55:59.902290+00:00,0.728,Long,FullLossRisk,384.8,385.5,384.5,384.5,-0.30000000000001137,0,1,116
Trade,2023-01-04 18:54:10.241000+00:00,2023-01-04 18:55:57.622133+00:00,0.878,Long,FullLossRisk,384.83,385.53,384.53,384.53,-0.30000000000001137,0,1,107
Trade,2023-01-04 18:59:57.148000+00:00,2023-01-04 19:00:06.197235+00:00,0.813,Long,FullLossRisk,384.13,384.83,383.83,383.82,-0.3100000000000023,0,1,9
Trade,2023-01-04 19:00:00.080000+00:00,2023-01-04 19:00:06.181850+00:00,0.746,Long,FullLossRisk,384.26,384.96,383.96,383.93,-0.3299999999999841,0,1,6
Trade,2023-01-04 19:00:11.017000+00:00,2023-01-04 19:00:11.567737+00:00,0.678,Long,FullLossRisk,384.52,385.21999999999997,384.21999999999997,384.2,-0.3199999999999932,0,1,1
Trade,2023-01-04 19:01:58.004000+00:00,2023-01-04 19:02:15.202897+00:00,0.619,Long,FullLossRisk,384.21,384.90999999999997,383.90999999999997,383.88,-0.3299999999999841,0,1,17
Trade,2023-01-04 19:02:58.032000+00:00,2023-01-04 19:03:09.081231+00:00,0.706,Long,FullLossRisk,383.28,383.97999999999996,382.97999999999996,382.96,-0.3199999999999932,0,1,11
Trade,2023-01-04 19:03:04.078000+00:00,2023-01-04 19:03:09.216062+00:00,0.802,Long,FullLossRisk,383.25,383.95,382.95,382.92,-0.3299999999999841,0,1,5
Trade,2023-01-04 19:03:08.020000+00:00,2023-01-04 19:03:09.284217+00:00,0.822,Long,FullLossRisk,383.18,383.88,382.88,382.88,-0.30000000000001137,0,1,1
Trade,2023-01-04 19:03:40.027000+00:00,2023-01-04 19:04:53.245714+00:00,0.893,Long,FullWinTarget,382.7,383.4,382.4,383.44,0.7400000000000091,-0.13999999999998636,1,73
Trade,2023-01-04 19:07:26.021000+00:00,2023-01-04 19:08:29.933526+00:00,0.741,Long,FullLossRisk,383.85,384.55,383.55,383.52,-0.3300000000000409,0,1,64
Trade,2023-01-04 19:07:28.029000+00:00,2023-01-04 19:08:05.322548+00:00,0.827,Long,FullLossRisk,383.98,384.68,383.68,383.68,-0.30000000000001137,0,1,37
Trade,2023-01-04 19:07:31.084000+00:00,2023-01-04 19:08:05.322548+00:00,0.842,Long,FullLossRisk,383.97,384.67,383.67,383.67,-0.30000000000001137,0,1,34
Trade,2023-01-04 19:07:36.004000+00:00,2023-01-04 19:08:05.360281+00:00,0.735,Long,FullLossRisk,383.91,384.61,383.61,383.6,-0.3100000000000023,0,1,29
Trade,2023-01-04 19:07:39.024000+00:00,2023-01-04 19:08:05.322548+00:00,0.698,Long,FullLossRisk,383.97,384.67,383.67,383.67,-0.30000000000001137,0,1,26
Trade,2023-01-04 19:09:25.029000+00:00,2023-01-04 19:10:12.504600+00:00,0.606,Long,FullLossRisk,383.08,383.78,382.78,382.77,-0.3100000000000023,0,1,47
Trade,2023-01-04 19:09:40.042000+00:00,2023-01-04 19:10:12.504600+00:00,0.895,Long,FullLossRisk,383.07,383.77,382.77,382.77,-0.30000000000001137,0,1,32
Trade,2023-01-04 19:09:49.125000+00:00,2023-01-04 19:10:13.801129+00:00,0.679,Long,FullLossRisk,382.91,383.61,382.61,382.61,-0.30000000000001137,0,1,25
Trade,2023-01-04 19:09:52.071000+00:00,2023-01-04 19:10:15.213984+00:00,0.859,Long,FullLossRisk,382.88,383.58,382.58,382.57,-0.3100000000000023,0,1,23
Trade,2023-01-04 19:09:55.018000+00:00,2023-01-04 19:10:13.731399+00:00,0.862,Long,FullLossRisk,382.96,383.65999999999997,382.65999999999997,382.65,-0.3100000000000023,0,1,19
Trade,2023-01-04 19:10:00.031000+00:00,2023-01-04 19:10:13.351303+00:00,0.674,Long,FullLossRisk,383.01,383.71,382.71,382.71,-0.30000000000001137,0,1,13
Trade,2023-01-04 19:13:13.047000+00:00,2023-01-04 19:15:07.542395+00:00,0.767,Long,FullWinTarget,383.01,383.71,382.71,383.73,0.7200000000000273,0,1,114
Trade,2023-01-04 19:13:18.025000+00:00,2023-01-04 19:15:11.758973+00:00,0.807,Long,FullWinTarget,383.16,383.86,382.86,383.86,0.6999999999999886,-0.08000000000004093,1,114
Trade,2023-01-04 19:13:20.050000+00:00,2023-01-04 19:15:55.019701+00:00,0.719,Long,FullWinTarget,383.23,383.93,382.93,383.94,0.7099999999999795,-0.1500000000000341,1,155
Trade,2023-01-04 19:13:32.079000+00:00,2023-01-04 19:15:55.080768+00:00,0.730,Long,FullWinTarget,383.26,383.96,382.96,384.0,0.7400000000000091,-0.18000000000000682,1,143
Trade,2023-01-04 19:13:36.192000+00:00,2023-01-04 19:15:55.080768+00:00,0.700,Long,FullWinTarget,383.27,383.96999999999997,382.96999999999997,384.0,0.7300000000000182,-0.18999999999999773,1,139
Trade,2023-01-04 19:14:23.369000+00:00,2023-01-04 19:15:50.210171+00:00,0.644,Long,FullWinTarget,383.21,383.90999999999997,382.90999999999997,383.91,0.7000000000000455,-0.03999999999996362,1,87
Trade,2023-01-04 19:14:25.031000+00:00,2023-01-04 19:15:50.210171+00:00,0.778,Long,FullWinTarget,383.185,383.885,382.885,383.91,0.7250000000000227,-0.014999999999986358,1,85
Trade,2023-01-04 19:20:37.249000+00:00,2023-01-04 19:21:41.943124+00:00,0.692,Long,FullLossRisk,384.3,385.0,384.0,384.0,-0.30000000000001137,0,1,65
Trade,2023-01-04 19:22:28.017000+00:00,2023-01-04 19:22:38.340321+00:00,0.853,Long,FullLossRisk,383.3,384.0,383.0,383.0,-0.30000000000001137,0,1,10
Trade,2023-01-04 19:22:32.031000+00:00,2023-01-04 19:23:32.012825+00:00,0.821,Long,FullLossRisk,383.25,383.95,382.95,382.95,-0.30000000000001137,0,1,60
Trade,2023-01-04 19:22:51.007000+00:00,2023-01-04 19:25:21.251412+00:00,0.745,Long,FullLossRisk,383.02,383.71999999999997,382.71999999999997,382.71,-0.3100000000000023,0,1,150
Trade,2023-01-04 19:23:17.062000+00:00,2023-01-04 19:23:29.415203+00:00,0.745,Long,FullLossRisk,383.3,384.0,383.0,383.0,-0.30000000000001137,0,1,12
Trade,2023-01-04 19:23:28.003000+00:00,2023-01-04 19:25:20.524571+00:00,0.786,Long,FullLossRisk,383.11,383.81,382.81,382.81,-0.30000000000001137,0,1,113
Trade,2023-01-04 19:23:36.009000+00:00,2023-01-04 19:25:25.869935+00:00,0.665,Long,FullLossRisk,382.94,383.64,382.64,382.64,-0.30000000000001137,0,1,110
Trade,2023-01-04 19:24:11.172000+00:00,2023-01-04 19:25:25.841051+00:00,0.770,Long,FullLossRisk,382.95,383.65,382.65,382.65,-0.30000000000001137,0,1,75
Trade,2023-01-04 19:26:58.287000+00:00,2023-01-04 19:27:13.885420+00:00,0.619,Long,FullLossRisk,382.03,382.72999999999996,381.72999999999996,381.72,-0.30999999999994543,0,1,16
Trade,2023-01-04 19:27:01.039000+00:00,2023-01-04 19:27:15.867665+00:00,0.633,Long,FullLossRisk,381.96,382.65999999999997,381.65999999999997,381.65,-0.3100000000000023,0,1,15
Trade,2023-01-04 19:27:37.036000+00:00,2023-01-04 19:28:52.405951+00:00,0.899,Long,FullLossRisk,381.72,382.42,381.42,381.42,-0.30000000000001137,0,1,75
Trade,2023-01-04 19:27:44.182000+00:00,2023-01-04 19:28:52.404309+00:00,0.809,Long,FullLossRisk,381.75,382.45,381.45,381.45,-0.30000000000001137,0,1,68
Trade,2023-01-04 19:27:58.034000+00:00,2023-01-04 19:29:11.048878+00:00,0.746,Long,FullLossRisk,381.65,382.34999999999997,381.34999999999997,381.34,-0.3100000000000023,0,1,73
Trade,2023-01-04 19:32:40.001000+00:00,2023-01-04 19:34:30.787622+00:00,0.762,Long,FullWinTarget,381.3,382.0,381.0,382.0,0.6999999999999886,-0.020000000000038654,1,111
Trade,2023-01-04 19:32:50.113000+00:00,2023-01-04 19:35:04.586231+00:00,0.779,Long,FullWinTarget,381.42,382.12,381.12,382.12,0.6999999999999886,-0.12000000000000455,1,134
Trade,2023-01-04 19:33:05.010000+00:00,2023-01-04 19:35:04.674271+00:00,0.623,Long,FullWinTarget,381.44,382.14,381.14,382.14,0.6999999999999886,-0.0049999999999954525,1,120
Trade,2023-01-04 19:33:14.124000+00:00,2023-01-04 19:35:04.747587+00:00,0.769,Long,FullWinTarget,381.46,382.15999999999997,381.15999999999997,382.19,0.7300000000000182,-0.01999999999998181,1,111
Trade,2023-01-04 19:37:24.002000+00:00,2023-01-04 19:38:18.902128+00:00,0.720,Long,FullLossRisk,382.08,382.78,381.78,381.78,-0.30000000000001137,0,1,55
Trade,2023-01-04 19:38:06.008000+00:00,2023-01-04 19:41:30.710313+00:00,0.616,Long,FullWinTarget,381.85,382.55,381.55,382.55,0.6999999999999886,-0.25,1,205
Trade,2023-01-04 19:38:19.256000+00:00,2023-01-04 19:41:29.073375+00:00,0.653,Long,FullWinTarget,381.79,382.49,381.49,382.49,0.6999999999999886,-0.18999999999999773,1,190
Trade,2023-01-04 19:38:25.130000+00:00,2023-01-04 19:41:30.681820+00:00,0.803,Long,FullWinTarget,381.84,382.53999999999996,381.53999999999996,382.54,0.7000000000000455,-0.23999999999995225,1,186
Trade,2023-01-04 19:43:54.116000+00:00,2023-01-04 19:50:45.418820+00:00,0.601,Long,FullLossRisk,382.12,382.82,381.82,381.82,-0.30000000000001137,0,1,411
Trade,2023-01-04 19:44:01.013000+00:00,2023-01-04 19:50:45.418820+00:00,0.795,Long,FullLossRisk,382.12,382.82,381.82,381.82,-0.30000000000001137,0,1,404
Trade,2023-01-04 19:44:03.145000+00:00,2023-01-04 19:50:45.434701+00:00,0.699,Long,FullLossRisk,382.1,382.8,381.8,381.8,-0.30000000000001137,0,1,402
Trade,2023-01-04 19:44:41.288000+00:00,2023-01-04 19:50:45.434701+00:00,0.767,Long,FullLossRisk,382.1,382.8,381.8,381.8,-0.30000000000001137,0,1,364
Trade,2023-01-04 19:45:08.035000+00:00,2023-01-04 19:50:45.418820+00:00,0.649,Long,FullLossRisk,382.12,382.82,381.82,381.82,-0.30000000000001137,0,1,337
Trade,2023-01-04 19:45:10.136000+00:00,2023-01-04 19:50:50.696633+00:00,0.752,Long,FullLossRisk,382.04,382.74,381.74,381.74,-0.30000000000001137,0,1,341
Trade,2023-01-04 19:45:12.230000+00:00,2023-01-04 19:50:48.359001+00:00,0.746,Long,FullLossRisk,382.08,382.78,381.78,381.78,-0.30000000000001137,0,1,336
Trade,2023-01-04 19:46:09.030000+00:00,2023-01-04 19:50:06.934385+00:00,0.628,Long,FullLossRisk,382.34,383.03999999999996,382.03999999999996,382.03,-0.3100000000000023,0,1,238
Trade,2023-01-04 19:46:17.074000+00:00,2023-01-04 19:49:21.685074+00:00,0.637,Long,FullLossRisk,382.44,383.14,382.14,382.12,-0.3199999999999932,0,1,185
Trade,2023-01-04 19:46:26.146000+00:00,2023-01-04 19:49:18.735546+00:00,0.708,Long,FullLossRisk,382.52,383.21999999999997,382.21999999999997,382.2,-0.3199999999999932,0,1,173
Trade,2023-01-04 19:46:38.140000+00:00,2023-01-04 19:50:05.145084+00:00,0.613,Long,FullLossRisk,382.36,383.06,382.06,382.06,-0.30000000000001137,0,1,207
Trade,2023-01-04 19:46:43.414000+00:00,2023-01-04 19:50:00.693755+00:00,0.637,Long,FullLossRisk,382.37,383.07,382.07,382.07,-0.30000000000001137,0,1,197
Trade,2023-01-04 19:49:31.250000+00:00,2023-01-04 19:50:15.623256+00:00,0.607,Long,FullLossRisk,382.22,382.92,381.92,381.92,-0.30000000000001137,0,1,44
Trade,2023-01-04 19:49:40.126000+00:00,2023-01-04 19:50:18.492503+00:00,0.760,Long,FullLossRisk,382.2,382.9,381.9,381.89,-0.3100000000000023,0,1,38
Trade,2023-01-04 19:49:45.012000+00:00,2023-01-04 19:50:45.418820+00:00,0.724,Long,FullLossRisk,382.12,382.82,381.82,381.82,-0.30000000000001137,0,1,60
Trade,2023-01-04 19:54:32.406000+00:00,2023-01-04 19:56:05.384940+00:00,0.661,Long,FullWinTarget,382.22,382.92,381.92,382.93,0.7099999999999795,-0.040000000000020464,1,93
Trade,2023-01-04 19:54:46.022000+00:00,2023-01-04 19:56:05.384940+00:00,0.751,Long,FullWinTarget,382.23,382.93,381.93,382.93,0.6999999999999886,-0.040000000000020464,1,79
Trade,2023-01-04 19:55:10.004000+00:00,2023-01-04 19:56:11.564084+00:00,0.722,Long,FullWinTarget,382.33,383.03,382.03,383.07,0.7400000000000091,-0.01999999999998181,1,62
Trade,2023-01-04 19:55:12.022000+00:00,2023-01-04 19:56:11.564084+00:00,0.608,Long,FullWinTarget,382.34,383.03999999999996,382.03999999999996,383.07,0.7300000000000182,-0.029999999999972715,1,60
Trade,2023-01-04 19:56:01.045000+00:00,2023-01-04 19:59:44.741665+00:00,0.629,Long,FullWinTarget,382.61,383.31,382.31,383.31,0.6999999999999886,-0.009999999999990905,1,224
Trade,2023-01-04 19:56:08.025000+00:00,2023-01-04 20:01:03.186818+00:00,0.654,Long,FullWinTarget,382.84,383.53999999999996,382.53999999999996,383.56,0.7200000000000273,-0.03999999999996362,1,295
Trade,2023-01-04 20:01:43.019000+00:00,2023-01-04 20:02:07.670933+00:00,0.737,Long,FullLossRisk,383.96,384.65999999999997,383.65999999999997,383.65,-0.3100000000000023,0,1,25
Trade,2023-01-04 20:01:45.083000+00:00,2023-01-04 20:02:07.670933+00:00,0.630,Long,FullLossRisk,383.95,384.65,383.65,383.65,-0.30000000000001137,0,1,23
Trade,2023-01-04 20:05:53.028000+00:00,2023-01-04 20:07:04.584685+00:00,0.717,Long,FullLossRisk,383.68,384.38,383.38,383.37,-0.3100000000000023,0,1,72
Trade,2023-01-04 20:08:35.014000+00:00,2023-01-04 20:15:34.701386+00:00,0.703,Long,PartialWinTime,383.2,383.9,382.9,383.45,0.25,-0.20999999999997954,1,420
Trade,2023-01-04 20:08:38.027000+00:00,2023-01-04 20:15:37.961961+00:00,0.622,Long,PartialWinTime,383.19,383.89,382.89,383.45,0.2599999999999909,-0.19999999999998863,1,420
Trade,2023-01-04 20:09:02.543000+00:00,2023-01-04 20:16:02.103119+00:00,0.788,Long,PartialWinTime,383.13,383.83,382.83,383.455,0.32499999999998863,-0.13999999999998636,1,420
Trade,2023-01-04 20:09:10.005000+00:00,2023-01-04 20:16:08.208632+00:00,0.661,Long,PartialWinTime,383.25,383.95,382.95,383.38,0.12999999999999545,-0.2599999999999909,1,418
Trade,2023-01-04 20:09:13.062000+00:00,2023-01-04 20:16:11.266861+00:00,0.721,Long,PartialWinTime,383.24,383.94,382.94,383.38,0.13999999999998636,-0.25,1,418
Trade,2023-01-04 20:11:09.019000+00:00,2023-01-04 20:13:22.628785+00:00,0.626,Long,FullLossRisk,383.44,384.14,383.14,383.14,-0.30000000000001137,0,1,134
Trade,2023-01-04 20:11:37.104000+00:00,2023-01-04 20:13:23.589670+00:00,0.625,Long,FullLossRisk,383.36,384.06,383.06,383.06,-0.30000000000001137,0,1,106
Trade,2023-01-04 20:12:29.068000+00:00,2023-01-04 20:13:23.247697+00:00,0.818,Long,FullLossRisk,383.43,384.13,383.13,383.12,-0.3100000000000023,0,1,54
Trade,2023-01-04 20:12:49.193000+00:00,2023-01-04 20:13:12.769261+00:00,0.630,Long,FullLossRisk,383.55,384.25,383.25,383.23,-0.3199999999999932,0,1,24
Trade,2023-01-04 20:13:22.311000+00:00,2023-01-04 20:20:21.034852+00:00,0.643,Long,PartialWinTime,383.16,383.86,382.86,383.59,0.42999999999995,-0.17000000000001592,1,419
Trade,2023-01-04 20:15:11.240000+00:00,2023-01-04 20:21:08.404029+00:00,0.607,Long,FullLossRisk,383.5,384.2,383.2,383.2,-0.30000000000001137,0,1,357
Trade,2023-01-04 20:15:46.690000+00:00,2023-01-04 20:21:59.567351+00:00,0.726,Long,FullLossRisk,383.46,384.15999999999997,383.15999999999997,383.15,-0.3100000000000023,0,1,373
Trade,2023-01-04 20:15:48.378000+00:00,2023-01-04 20:21:59.699435+00:00,0.761,Long,FullLossRisk,383.44,384.14,383.14,383.13,-0.3100000000000023,0,1,371
Trade,2023-01-04 20:16:15.187000+00:00,2023-01-04 20:22:02.405174+00:00,0.622,Long,FullLossRisk,383.36,384.06,383.06,383.06,-0.30000000000001137,0,1,347
Trade,2023-01-04 20:16:24.356000+00:00,2023-01-04 20:22:02.458481+00:00,0.670,Long,FullLossRisk,383.355,384.055,383.055,383.04,-0.3149999999999977,0,1,338
Trade,2023-01-04 20:16:44.196000+00:00,2023-01-04 20:21:08.418671+00:00,0.605,Long,FullLossRisk,383.47,384.17,383.17,383.17,-0.30000000000001137,0,1,264
Trade,2023-01-04 20:17:04.240000+00:00,2023-01-04 20:21:59.701933+00:00,0.667,Long,FullLossRisk,383.42,384.12,383.12,383.12,-0.30000000000001137,0,1,295
Trade,2023-01-04 20:17:46.178000+00:00,2023-01-04 20:19:16.539612+00:00,0.683,Long,FullLossRisk,383.63,384.33,383.33,383.325,-0.3050000000000068,0,1,90
Trade,2023-01-04 20:17:51.178000+00:00,2023-01-04 20:19:16.581257+00:00,0.613,Long,FullLossRisk,383.595,384.295,383.295,383.29,-0.3050000000000068,0,1,85
Trade,2023-01-04 20:17:53.949000+00:00,2023-01-04 20:19:16.539704+00:00,0.655,Long,FullLossRisk,383.62,384.32,383.32,383.32,-0.30000000000001137,0,1,83
Trade,2023-01-04 20:18:03.032000+00:00,2023-01-04 20:19:16.566464+00:00,0.628,Long,FullLossRisk,383.605,384.305,383.305,383.3,-0.3050000000000068,0,1,74
Trade,2023-01-04 20:32:21.173000+00:00,2023-01-04 20:33:51.783028+00:00,0.763,Long,FullLossRisk,382.7,383.4,382.4,382.38,-0.3199999999999932,0,1,91
Trade,2023-01-04 20:32:28.085000+00:00,2023-01-04 20:33:48.690368+00:00,0.644,Long,FullLossRisk,382.72,383.42,382.42,382.41,-0.3100000000000023,0,1,81
Trade,2023-01-04 20:32:34.122000+00:00,2023-01-04 20:34:32.970820+00:00,0.620,Long,FullLossRisk,382.61,383.31,382.31,382.29,-0.3199999999999932,0,1,119
Trade,2023-01-04 20:32:45.162000+00:00,2023-01-04 20:35:17.042162+00:00,0.601,Long,FullLossRisk,382.59,383.28999999999996,382.28999999999996,382.28,-0.3100000000000023,0,1,152
Trade,2023-01-04 20:33:53.050000+00:00,2023-01-04 20:35:34.076340+00:00,0.765,Long,FullLossRisk,382.39,383.09,382.09,382.09,-0.30000000000001137,0,1,101
Trade,2023-01-04 20:33:56.013000+00:00,2023-01-04 20:35:34.813632+00:00,0.653,Long,FullLossRisk,382.35,383.05,382.05,382.04,-0.3100000000000023,0,1,99
Trade,2023-01-04 20:34:05.035000+00:00,2023-01-04 20:35:26.890357+00:00,0.623,Long,FullLossRisk,382.51,383.21,382.21,382.21,-0.30000000000001137,0,1,82
Trade,2023-01-04 20:34:21.110000+00:00,2023-01-04 20:35:31.689212+00:00,0.627,Long,FullLossRisk,382.46,383.15999999999997,382.15999999999997,382.14,-0.3199999999999932,0,1,71
Trade,2023-01-04 20:36:00.060000+00:00,2023-01-04 20:36:48.485410+00:00,0.624,Long,FullLossRisk,381.81,382.51,381.51,381.51,-0.30000000000001137,0,1,48
Trade,2023-01-04 20:40:17.087000+00:00,2023-01-04 20:42:37.979779+00:00,0.626,Long,FullLossRisk,381.74,382.44,381.44,381.44,-0.30000000000001137,0,1,141
Trade,2023-01-04 20:40:23.105000+00:00,2023-01-04 20:41:19.951573+00:00,0.754,Long,FullLossRisk,381.81,382.51,381.51,381.51,-0.30000000000001137,0,1,57
Trade,2023-01-04 20:40:31.040000+00:00,2023-01-04 20:42:37.992363+00:00,0.668,Long,FullLossRisk,381.7,382.4,381.4,381.4,-0.30000000000001137,0,1,127
Trade,2023-01-04 20:44:30.253000+00:00,2023-01-04 20:49:46.097802+00:00,0.600,Long,FullWinTarget,381.45,382.15,381.15,382.15,0.6999999999999886,-0.22999999999996135,1,316
Trade,2023-01-04 20:45:06.484000+00:00,2023-01-04 20:49:31.839502+00:00,0.888,Long,FullWinTarget,381.31,382.01,381.01,382.01,0.6999999999999886,-0.08999999999997499,1,265
Trade,2023-01-04 20:45:10.351000+00:00,2023-01-04 20:49:06.306568+00:00,0.645,Long,FullWinTarget,381.29,381.99,380.99,381.99,0.6999999999999886,-0.06999999999999318,1,236
Trade,2023-01-04 20:45:21.018000+00:00,2023-01-04 20:49:31.839502+00:00,0.613,Long,FullWinTarget,381.31,382.01,381.01,382.01,0.6999999999999886,-0.060000000000002274,1,251
Trade,2023-01-04 20:50:07.013000+00:00,2023-01-04 20:55:29.593963+00:00,0.653,Long,FullWinTarget,382.39,383.09,382.09,383.1,0.7100000000000364,-0.25,1,323
Trade,2023-01-04 20:50:46.218000+00:00,2023-01-04 20:55:01.411750+00:00,0.733,Long,FullWinTarget,382.27,382.96999999999997,381.96999999999997,382.97,0.7000000000000455,-0.12999999999999545,1,255
Trade,2023-01-04 20:52:09.199000+00:00,2023-01-04 20:55:59.080035+00:00,0.838,Long,FullWinTarget,382.47,383.17,382.17,383.17,0.6999999999999886,-0.18500000000000227,1,230
Trade,2023-01-04 20:52:15.001000+00:00,2023-01-04 20:55:59.080035+00:00,0.634,Long,FullWinTarget,382.47,383.17,382.17,383.17,0.6999999999999886,-0.18500000000000227,1,224
Trade,2023-01-04 20:52:31.121000+00:00,2023-01-04 20:56:00.136007+00:00,0.625,Long,FullWinTarget,382.48,383.18,382.18,383.19,0.7099999999999795,-0.19499999999999318,1,209
Trade,2023-01-04 20:52:34.140000+00:00,2023-01-04 20:55:59.078074+00:00,0.619,Long,FullWinTarget,382.46,383.15999999999997,382.15999999999997,383.16,0.7000000000000455,-0.17499999999995453,1,205
Trade,2023-01-04 20:52:42.188000+00:00,2023-01-04 20:56:00.136007+00:00,0.626,Long,FullWinTarget,382.48,383.18,382.18,383.19,0.7099999999999795,-0.19499999999999318,1,198
Trade,2023-01-04 20:53:57.177000+00:00,2023-01-04 20:55:03.814459+00:00,0.859,Long,FullWinTarget,382.32,383.02,382.02,383.02,0.6999999999999886,-0.03499999999996817,1,67
Trade,2023-01-04 20:54:00.017000+00:00,2023-01-04 20:55:03.814459+00:00,0.784,Long,FullWinTarget,382.31,383.01,382.01,383.02,0.7099999999999795,-0.024999999999977263,1,64
Trade,2023-01-04 20:54:09.279000+00:00,2023-01-04 20:55:29.593963+00:00,0.693,Long,FullWinTarget,382.4,383.09999999999997,382.09999999999997,383.1,0.7000000000000455,-0.060000000000002274,1,80
Trade,2023-01-04 20:54:19.161000+00:00,2023-01-04 20:55:28.304691+00:00,0.659,Long,FullWinTarget,382.375,383.075,382.075,383.08,0.7049999999999841,-0.03500000000002501,1,69
Trade,2023-01-04 20:54:37.109000+00:00,2023-01-04 20:56:00.136007+00:00,0.608,Long,FullWinTarget,382.475,383.175,382.175,383.19,0.714999999999975,-0.020000000000038654,1,83
Trade,2023-01-04 20:54:41.009000+00:00,2023-01-04 20:57:25.289540+00:00,0.630,Long,FullWinTarget,382.62,383.32,382.32,383.33,0.7099999999999795,0,1,164
Trade,2023-01-04 20:59:19.028000+00:00,2023-01-04 21:01:48.641909+00:00,0.638,Long,FullLossRisk,383.62,384.32,383.32,383.32,-0.30000000000001137,0,1,150
Trade,2023-01-04 20:59:38.030000+00:00,2023-01-04 21:00:35.863615+00:00,0.838,Long,FullLossRisk,383.8,384.5,383.5,383.48,-0.3199999999999932,0,1,58
